date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-13 00:00:00,489872.5311684403,4.0,2.5,3387,5867,2.0,0,0,3,2458,981,1976,3,32215 E Rutherford St,Kent,WA 98075,USA
2014-05-20 00:00:00,339196.14855375607,3.0,2.11,1221,2319,1.0,0,0,3,1943,751,2007,0,1309 SW Webster St,Issaquah,WA 98052,USA
2014-05-19 00:00:00,406018.16405862966,4.0,1.71,3398,27470,1.0,0,0,4,975,507,1900,16,21438 SE 277th St,Seattle,WA 98042,USA
2014-07-07 00:00:00,308984.3085322648,2.0,2.2,1914,5876,1.5,0,0,4,1062,0,1945,1978,3022 254th Ave SE,Seattle,WA 98042,USA
2014-07-04 00:00:00,559241.4866280385,5.0,2.51,2860,17964,2.0,0,2,4,3893,0,1986,8,20111 47th Ave NE,Kirkland,WA 98027,USA
2014-06-04 00:00:00,473794.81951980246,4.0,1.74,2904,7672,1.5,0,2,3,4027,0,1953,2014,18808 215th Way NE,Seattle,WA 98033,USA
2014-05-20 00:00:00,228026.8241014533,5.0,1.95,1956,5855,2.0,0,0,3,1411,0,1959,4,21438 SE 277th St,Fall City,WA 98125,USA
2014-05-20 00:00:00,241271.79808324843,3.0,0.96,939,6893,1.0,0,0,3,720,1,1982,2008,30001-30021 55th Pl S,Seattle,WA 98144,USA
2014-06-04 00:00:00,371768.8182885261,4.0,2.49,4844,4671,1.5,0,0,3,1134,1213,1985,0,2000 Yale Ave E,Bothell,WA 98166,USA
2014-06-09 00:00:00,440905.9465279682,6.0,2.76,1755,4009,1.5,0,0,3,1135,0,1951,1993,12807 SE 67th St,Redmond,WA 98045,USA
2014-05-08 00:00:00,536016.054147687,3.0,0.99,1243,1848,1.0,0,0,3,777,0,1998,1987,6310 Fairway Pl SE,Seattle,WA 98006,USA
2014-05-30 00:00:00,672678.2441811877,3.0,2.7,2804,7016,2.0,0,0,4,1831,0,1951,6,2150 S 262nd Ct,Seattle,WA 98034,USA
2014-06-26 00:00:00,356204.7886113904,3.0,2.09,1250,5483,1.0,0,0,3,1503,0,1910,2011,24292 141st Pl SE,Medina,WA 98001,USA
2014-05-27 00:00:00,226903.6989408793,3.0,2.04,1359,4807,2.0,0,0,3,1802,0,1961,0,5906 44th Ave SW,Kent,WA 98155,USA
2014-05-21 00:00:00,223099.36942950176,4.0,2.51,2461,6502,1.0,0,0,3,907,291,1951,2014,22344 NE 31st St,Mercer Island,WA 98177,USA
2014-07-09 00:00:00,254601.34719319394,4.0,3.3,879,6837,1.0,0,0,3,1280,2,1963,1992,8537 135th Ave SE,Seattle,WA 98133,USA
2014-05-29 00:00:00,378484.14583909826,4.0,2.52,2036,1195,2.0,0,2,4,3315,0,2009,0,203 Farrelly St,Seattle,WA 98038,USA
2014-07-07 00:00:00,857503.838262486,2.0,1.76,2443,15991,1.5,0,0,4,1433,0,1978,0,2616 174th Ave NE,Kent,WA 98042,USA
2014-05-23 00:00:00,208529.68529711445,2.0,2.04,2269,6881,1.0,0,0,4,1963,0,1989,1993,14222 NE 80th Pl,Des Moines,WA 98007,USA
2014-05-21 00:00:00,270659.6756719016,2.0,1.96,769,28844,1.0,0,0,4,1472,0,1914,11,26418 NE Anderson St,Carnation,WA 98118,USA
2014-07-04 00:00:00,321982.91809097934,3.0,2.12,2584,8459,2.0,0,2,3,1819,0,1988,1961,2940 72nd Ave SE,Duvall,WA 98109,USA
2014-06-09 00:00:00,529798.5313506514,3.0,3.3,4188,4730,2.0,0,0,3,1304,1190,1961,1,46611-46625 SE 129th St,Redmond,WA 98155,USA
2014-05-08 00:00:00,645624.2040227952,4.0,2.51,2587,7689,2.0,0,2,3,3088,1,2004,13,19100 SE 174th St,Duvall,WA 98031,USA
2014-05-08 00:00:00,417030.89983531163,1.0,3.35,2895,13682,2.0,0,2,3,1892,869,1959,2010,13528 SE 333rd Pl,Mercer Island,WA 98019,USA
2014-05-16 00:00:00,249908.00479264796,3.0,1.74,1290,7176,1.0,0,3,3,1013,0,1950,2014,4426 38th Ave SW,Seattle,WA 98028,USA
2014-06-25 00:00:00,364111.08228830807,3.0,2.06,1320,6066,1.0,0,3,3,1135,0,1919,2000,1215 N 50th St,Seattle,WA 98042,USA
2014-07-09 00:00:00,368312.22319089586,4.0,2.11,1039,6150,1.0,0,0,3,784,818,1987,2,12001 173rd Pl NE,Seattle,WA 98004,USA
2014-05-08 00:00:00,317496.09183009376,3.0,0.95,1278,4542,2.0,0,0,3,1355,0,1953,2002,4426 38th Ave SW,Kirkland,WA 98103,USA
2014-06-26 00:00:00,246497.12546297305,3.0,2.49,1880,5259,2.0,1,0,3,1534,0,1993,3,3017 42nd Ave W,Seattle,WA 98133,USA
2014-06-11 00:00:00,346777.01902264735,4.0,2.76,1722,2531,1.0,0,0,5,1643,900,1916,1993,3901 NE 5th Pl,Seattle,WA 98033,USA
2014-06-11 00:00:00,397294.8694360309,4.0,2.18,1388,5042,1.0,0,2,5,3328,566,1973,18,6478 167th Ln SE,Seattle,WA 98188,USA
2014-05-28 00:00:00,452389.7663058076,4.0,2.47,2680,5718,1.5,0,1,3,1307,0,1992,2009,7021 24th Ave NW,Kent,WA 98038,USA
2014-07-03 00:00:00,156696.08969899087,3.0,2.69,1582,11694,1.0,0,0,3,1819,0,1952,1998,4707 88th Ave SE,Seattle,WA 98008,USA
2014-06-18 00:00:00,238138.72868933226,4.0,2.47,2406,7756,2.0,0,0,3,3014,0,1987,0,10424 2nd Ave S,Woodinville,WA 98125,USA
2014-06-23 00:00:00,325135.6252597182,3.0,2.04,1318,2910,1.5,0,0,3,1463,0,1940,15,25828 243rd Ave SE,North Bend,WA 98033,USA
2014-06-30 00:00:00,686340.3407500625,5.0,2.76,2207,10667,2.0,0,0,3,1725,0,1988,18,19307 4th Ave S,Bellevue,WA 98045,USA
2014-06-27 00:00:00,204905.1457416588,3.0,2.11,2156,168064,2.0,0,4,3,2972,0,1958,13,3036-3040 36th Ave SW,Federal Way,WA 98056,USA
2014-07-01 00:00:00,1871723.669029015,4.0,2.29,3821,43825,1.5,0,2,3,2788,983,1928,2013,19100 SE 174th St,Bellevue,WA 98115,USA
2014-06-27 00:00:00,195369.44963424085,2.0,2.13,2293,4748,1.0,0,3,3,883,0,1981,1995,313 Mt Baker Pl NE,Seattle,WA 98056,USA
2014-05-08 00:00:00,292159.55796670495,4.0,3.2,843,5870,1.0,0,0,5,1084,0,1945,1978,23217 SE 239th St,Seattle,WA 98103,USA
2014-06-26 00:00:00,128281.96539741376,3.0,0.99,617,3014,1.0,0,0,4,954,0,1959,7,3022 254th Ave SE,Seattle,WA 98115,USA
2014-06-13 00:00:00,274065.5939910013,3.0,2.11,1090,7269,1.0,0,0,3,1296,0,1952,0,227 W Park St,Renton,WA 98146,USA
2014-07-09 00:00:00,2677484.0025922465,4.0,2.51,3798,7920,2.0,0,3,3,4425,0,1970,4,15212 20th Ave SW,Kirkland,WA 98006,USA
2014-05-02 00:00:00,419567.77449082374,4.0,2.2,1738,8477,2.0,0,0,3,1354,0,1976,2,13232 5th Ave SW,Seattle,WA 98034,USA
2014-06-10 00:00:00,362582.9271575605,3.0,1.72,1091,5846,1.5,0,0,3,1535,0,1948,2014,19584-19766 Meridian Ave N,Fall City,WA 98125,USA
2014-05-22 00:00:00,315983.1562352894,3.0,0.98,1942,4757,1.0,0,0,3,1013,0,1934,0,32800 7th Ave SW,Bellevue,WA 98178,USA
2014-05-09 00:00:00,511241.20917870407,4.0,2.49,3006,5056,2.0,0,0,3,2541,5,1936,0,30221 8th Ave S,Kent,WA 98034,USA
2014-06-11 00:00:00,447653.6101479754,4.0,2.19,2017,9015,2.0,0,0,3,1279,573,1952,2007,17619 197th Ave NE,Redmond,WA 98040,USA
2014-06-24 00:00:00,564569.848019131,4.0,1.04,3212,6871,2.0,0,1,3,3298,1,1990,1993,6478 167th Ln SE,Seattle,WA 98027,USA
2014-06-19 00:00:00,1045452.3385427815,4.0,2.51,3474,5964,2.0,0,0,3,1618,4,2004,0,1235 Market St,Seattle,WA 98144,USA
2014-07-09 00:00:00,692172.8852103377,3.0,2.18,2444,3388,1.5,0,0,3,973,625,1968,10,26418 NE Anderson St,Seattle,WA 98125,USA
2014-06-26 00:00:00,382038.6335296731,3.0,2.16,2020,638,1.0,0,3,3,1032,0,1926,3,1006 N 5th St,Seattle,WA 98031,USA
2014-05-05 00:00:00,154645.72458622203,3.0,2.52,1371,6594,1.0,0,0,3,3321,0,1966,20,20555 NE 27th Pl,Renton,WA 98155,USA
2014-06-26 00:00:00,143289.55685380258,3.0,2.05,1201,9908,1.0,0,3,4,1412,3,1956,0,23418 SE 282nd Pl,Des Moines,WA 98168,USA
2014-06-26 00:00:00,308203.67538675066,4.0,3.48,3672,6233,2.0,0,0,3,1653,684,1978,2011,SE 21st Ct,Seattle,WA 98116,USA
2014-06-04 00:00:00,289026.4645340333,4.0,1.76,1659,5982,2.0,0,0,3,4492,709,1991,7,5519 236th Ave NE,Kirkland,WA 98198,USA
2014-07-01 00:00:00,534690.2124581377,2.0,2.49,2665,3668,1.5,0,0,3,1607,838,1911,1997,5020 Quincy Ave SE,Seattle,WA 98052,USA
2014-06-25 00:00:00,611094.4115496587,4.0,2.71,3671,5786,1.0,0,0,3,3704,894,1980,0,6720 4th Ave NW,Seattle,WA 98040,USA
2014-05-20 00:00:00,342940.4750121938,4.0,1.72,3233,7599,2.0,0,3,4,847,0,1965,0,24292 141st Pl SE,Seattle,WA 98032,USA
2014-05-02 00:00:00,2488448.275172749,4.0,2.73,1955,6163,1.0,0,0,5,887,1087,1955,0,14626 Renton Issaquah Rd SE,Seattle,WA 98070,USA
2014-07-03 00:00:00,1045229.2301922236,4.0,2.53,2763,1848,2.0,0,0,3,3417,0,2001,8,5310 236th Ave NE,Bellevue,WA 98052,USA
2014-06-13 00:00:00,482110.70528525056,4.0,0.95,979,4496,1.0,0,0,3,2150,4,1904,14,1030 SE 10th St,Seattle,WA 98105,USA
2014-05-22 00:00:00,252206.98802314274,4.0,2.49,2638,5260,2.0,0,0,4,2587,0,1952,38,26720 NE Stewart St,Lake Forest Park,WA 98047,USA
2014-05-02 00:00:00,318339.254724645,3.0,2.06,1937,6652,2.0,0,0,3,1746,0,1966,2014,24801-24805 11th Ave S,Kenmore,WA 98118,USA
2014-06-03 00:00:00,419962.257689498,4.0,2.78,3715,10232,2.0,0,2,3,3197,0,2007,2014,7708 16th Ave NE,Bellevue,WA 98023,USA
2014-05-28 00:00:00,732410.9178975194,4.0,2.52,2402,638,2.0,0,0,3,2845,0,1985,2,3118 264th Ave NE,Sammamish,WA 98033,USA
2014-05-09 00:00:00,240413.85584673262,3.0,1.73,1491,988,1.0,0,0,4,1139,494,1943,3,1330 N Lucas Pl,Seattle,WA 98103,USA
2014-06-11 00:00:00,219524.82669103035,2.0,1.99,804,638,1.0,0,0,3,1283,0,1940,2014,2940 72nd Ave SE,Seattle,WA 98117,USA
2014-05-16 00:00:00,343849.56569340243,4.0,2.21,2957,52641,2.0,0,2,3,1878,0,1962,2014,3763 SW Hinds St,Bellevue,WA 98007,USA
2014-06-02 00:00:00,484783.52566183783,4.0,3.09,2066,7092,2.0,0,0,3,2742,0,1951,2014,4532 185th Ave SE,Seattle,WA 98058,USA
2014-07-10 00:00:00,231439.42624870554,3.0,2.71,1645,3842,2.0,0,0,3,1836,0,1958,1967,13205 39th Ave NE,Federal Way,WA 98056,USA
2014-06-11 00:00:00,259027.04888178865,3.0,2.5,920,5287,2.0,0,0,3,3165,0,1971,0,18975 Marine View Dr SW,Issaquah,WA 98005,USA
2014-05-30 00:00:00,583361.2232217642,3.0,2.19,4214,6902,2.0,0,3,3,3583,0,2010,0,33001 NE 24th St,Duvall,WA 98006,USA
2014-05-30 00:00:00,509657.50410207023,2.0,1.73,1004,2993,1.5,0,0,3,1061,0,1963,1,715 W Howe St,Seattle,WA 98155,USA
2014-06-26 00:00:00,282259.1850204479,3.0,2.04,1129,2404,1.0,0,0,3,1099,0,1917,30,715 W Howe St,Seattle,WA 98117,USA
2014-06-05 00:00:00,2236088.638850071,4.0,4.23,4652,74630,2.0,0,2,4,1794,1032,2004,2006,8830 Midvale Ave N,Seattle,WA 98027,USA
2014-05-30 00:00:00,356977.1428028413,3.0,0.98,3749,12097,2.4,0,2,3,1887,0,1982,0,3856 38th Ave S,Maple Valley,WA 98119,USA
2014-06-25 00:00:00,206538.45568451166,2.0,3.45,1038,2662,1.5,0,0,3,981,0,1902,2014,15243 NE 71st Ct,Seattle,WA 98125,USA
2014-06-24 00:00:00,306579.3652760643,4.0,1.48,1692,2671,1.5,0,0,3,2265,0,1984,1976,9530 NE 5th St,Sammamish,WA 98105,USA
2014-05-20 00:00:00,165351.86116861503,2.0,1.47,552,5513,1.0,0,0,4,870,0,1907,2003,4621 SW 327th Pl,Bothell,WA 98070,USA
2014-06-05 00:00:00,183231.83987233767,3.0,2.08,1432,4679,2.5,0,0,4,1681,0,1911,0,2433 1st Ave N,Federal Way,WA 98010,USA
2014-06-16 00:00:00,127823.54226806539,2.0,1.75,1169,3031,1.0,0,0,3,1051,5,1927,2006,15017-15023 NE 144th St,Seattle,WA 98103,USA
2014-06-23 00:00:00,748783.8106430107,4.0,2.09,1807,3748,1.0,0,2,4,2595,350,1959,16,5160 235th Pl SE,Tukwila,WA 98040,USA
2014-06-22 00:00:00,606943.5291330927,4.0,2.51,2704,45168,1.0,0,2,3,1726,1563,1919,1971,16451 NE 18th St,Bellevue,WA 98001,USA
2014-05-05 00:00:00,365784.083853155,4.0,1.76,1732,24380,1.5,0,1,4,1292,0,2006,2014,3022 254th Ave SE,Redmond,WA 98024,USA
2014-07-01 00:00:00,540427.9893155913,4.0,2.51,2627,13135,2.0,0,0,3,2237,0,1993,2014,2113 15th Ave S,Redmond,WA 98125,USA
2014-07-02 00:00:00,298299.4023456143,5.0,2.12,1825,1403,3.1,0,0,3,2590,993,1914,11,21212 SE 260th St,Bellevue,WA 98117,USA
2014-05-15 00:00:00,1295757.0401764354,4.0,2.21,3094,32200,2.0,0,2,3,2855,4,2004,0,1150 NE Park Dr,Redmond,WA 98040,USA
2014-06-16 00:00:00,373680.77647303935,4.0,3.24,4728,32739,2.0,0,0,3,3195,3,2004,0,14543 86th Pl NE,Redmond,WA 98019,USA
2014-06-05 00:00:00,294499.97970250994,2.0,2.48,3511,8435,1.0,0,0,3,3817,0,1986,2005,2940 72nd Ave SE,Woodinville,WA 98059,USA
2014-06-02 00:00:00,166184.6964244956,2.0,1.71,1014,5578,1.0,0,0,3,935,0,1943,1984,6310 Fairway Pl SE,Seattle,WA 98109,USA
2014-05-22 00:00:00,288481.21092520974,4.0,1.75,1643,1038,1.0,0,0,3,963,911,1941,2014,5524 S Morgan St,Seattle,WA 98188,USA
2014-05-02 00:00:00,1116064.1922724824,4.0,2.51,2663,3306,2.0,0,2,3,3607,1,1982,2014,1309 SW Webster St,Renton,WA 98056,USA
2014-06-23 00:00:00,326310.57334647933,4.0,3.13,2040,5262,2.0,0,1,3,2570,0,1943,2003,5162 S 170th St,Sammamish,WA 98006,USA
2014-05-06 00:00:00,459619.01312944567,4.0,2.03,1986,2102,2.0,0,0,3,1526,0,1911,2007,4509 185th Ave SE,Seattle,WA 98117,USA
2014-05-13 00:00:00,238076.23638916478,4.0,1.7,1231,8034,1.0,0,0,3,1132,10,1981,2014,30001-30021 55th Pl S,Seattle,WA 98133,USA
2014-06-16 00:00:00,227430.452494607,4.0,2.49,1375,6527,1.5,0,0,4,2028,0,1916,0,5937 Delridge Way SW,Auburn,WA 98028,USA
2014-05-19 00:00:00,208824.7342112708,2.0,2.06,1069,4891,1.0,0,0,4,1075,0,1938,0,5524 S Morgan St,Seattle,WA 98103,USA
2014-06-11 00:00:00,324271.89352839236,3.0,3.67,1598,4287,1.0,0,2,4,1107,1,1952,1995,28030 185th Pl SE,North Bend,WA 98146,USA
2014-06-30 00:00:00,1032249.5289049102,4.0,2.51,1504,5238,2.0,0,4,3,2399,690,1951,1982,5650 Fauntleroy Way SW,Seattle,WA 98053,USA
2014-05-07 00:00:00,334626.70305164973,6.0,2.43,1541,9822,1.0,0,0,4,1289,218,1965,0,3215 37th Ave W,Auburn,WA 98058,USA
2014-06-09 00:00:00,246986.38832936442,4.0,2.1,1043,6528,2.0,0,0,3,1577,320,1951,2011,9003 172nd Ave NE,Seattle,WA 98092,USA
2014-05-28 00:00:00,469369.6711128993,4.0,2.14,1094,3738,1.5,0,0,5,1559,1367,1909,5,2146 NE Nelson Ln,Seattle,WA 98006,USA
2014-06-11 00:00:00,312815.76389354334,4.0,2.19,2847,7745,1.0,0,0,3,1707,7,1976,2000,15243 NE 71st Ct,Vashon,WA 98056,USA
2014-05-29 00:00:00,317574.2627244587,3.0,1.76,1786,8153,3.1,0,0,3,2916,10,1985,0,331 22nd Ave E,Kirkland,WA 98003,USA
2014-06-30 00:00:00,189421.07027381216,3.0,2.16,1694,4514,1.0,0,0,3,1001,0,1948,0,33724 27th Pl SW,Duvall,WA 98011,USA
2014-06-14 00:00:00,185006.4730229668,2.0,1.72,637,6628,1.0,0,0,3,1001,0,1954,1994,2940 72nd Ave SE,Seattle,WA 98070,USA
2014-05-14 00:00:00,101972.42180922788,2.0,1.97,667,3687,1.0,0,0,4,945,0,1952,8,125 N Bowdoin Pl,Seattle,WA 98042,USA
2014-05-13 00:00:00,245827.92726580892,4.0,1.48,1036,5050,1.0,0,0,3,1413,0,1956,0,19307 4th Ave S,Kenmore,WA 98115,USA
2014-05-23 00:00:00,506228.7598073468,4.0,2.5,2924,7185,2.0,0,0,3,3329,5,1984,1983,31617 6th Ave SW,Skykomish,WA 98354,USA
2014-06-16 00:00:00,279039.7782236091,4.0,1.75,1628,6131,2.0,0,1,4,2092,827,1969,1,13711 SE 251 Pl,Renton,WA 98122,USA
2014-06-09 00:00:00,1311392.8894781373,4.0,2.75,4266,5879,2.0,0,0,5,1563,4,1951,0,9404 Linden Ave N,Seattle,WA 98006,USA
2014-07-08 00:00:00,2280028.05396289,4.0,2.53,2453,9484,2.0,1,1,3,3585,846,1989,0,2496-2598 S 121st St,Bellevue,WA 98092,USA
2014-05-06 00:00:00,273567.4043633995,3.0,2.04,1319,6251,1.0,0,0,4,1569,0,1963,15,19505 NE 143rd St,Seattle,WA 98029,USA
2014-05-20 00:00:00,397493.2004803747,4.0,2.71,2199,9761,1.5,0,0,3,3801,2,1958,6,20821 SE 135th St,Des Moines,WA 98031,USA
2014-05-08 00:00:00,120881.03425193869,2.0,0.99,1020,6051,1.0,0,0,3,971,0,1952,0,2211 20th Ave S,Seattle,WA 98117,USA
2014-06-28 00:00:00,415947.9900546748,4.0,1.43,2118,5872,1.0,0,0,3,2334,829,1919,1983,18808 215th Way NE,Redmond,WA 98107,USA
2014-05-19 00:00:00,703497.6345505838,4.0,2.48,2176,8788,1.5,0,0,3,3598,512,1959,14,5338 15th Ave S,Bellevue,WA 98074,USA
2014-06-06 00:00:00,168056.18609812207,4.0,2.75,1759,4507,1.0,0,0,5,1419,8,1958,1993,2027 Eastlake Ave E,Renton,WA 98133,USA
2014-06-16 00:00:00,186912.04561304778,2.0,0.99,1105,5035,1.0,0,0,4,878,0,1938,0,3648 Francis Ave N,Mercer Island,WA 98103,USA
2014-06-24 00:00:00,314259.06387088157,3.0,2.08,1110,7178,1.0,0,0,4,2191,0,1979,16,1447 21st Ave,Seattle,WA 98040,USA
2014-06-24 00:00:00,313119.85780729074,2.0,2.09,1262,4816,1.5,0,0,5,796,640,1949,1997,11257 Crestwood Dr S,Seattle,WA 98122,USA
2014-06-03 00:00:00,195111.28166780923,3.0,0.99,1223,8582,1.5,0,0,3,1039,0,1944,1977,7708 16th Ave NE,Kirkland,WA 98199,USA
2014-05-19 00:00:00,319480.48329607956,2.0,1.95,1133,7460,1.0,0,0,3,981,0,1954,1986,5001-5099 11th Ave NW,Shoreline,WA 98178,USA
2014-06-12 00:00:00,228588.65970585187,3.0,2.03,2947,4517,2.0,0,0,3,2942,0,1984,0,2496-2598 S 121st St,Covington,WA 98144,USA
2014-06-16 00:00:00,742508.6572974614,4.0,2.48,2832,4837,2.0,0,0,4,3021,5,2004,13,3404 E Cherry St,Auburn,WA 98166,USA
2014-05-13 00:00:00,988872.5723134142,4.0,2.51,2709,3864,2.0,0,0,3,2294,890,1979,0,1820 38th Ave E,Snoqualmie,WA 98033,USA
2014-07-07 00:00:00,292180.9366170282,3.0,2.29,1796,7757,1.0,0,0,4,1899,0,1983,7,1330 N Lucas Pl,Federal Way,WA 98108,USA
2014-07-02 00:00:00,292021.5045959399,5.0,3.31,2626,5691,2.5,0,0,3,1785,398,1917,1988,17101-17103 SE 383rd St,Seattle,WA 98033,USA
2014-05-23 00:00:00,130178.37512790237,2.0,0.93,639,4124,1.0,0,0,3,868,0,1943,1977,2940 72nd Ave SE,Issaquah,WA 98188,USA
2014-06-25 00:00:00,2059974.7627028006,4.0,2.06,4375,9559,2.0,0,2,3,3887,268,2004,2005,21438 SE 277th St,Bellevue,WA 98001,USA
2014-05-09 00:00:00,281146.0789030541,2.0,1.46,1203,6045,1.0,0,0,3,786,0,1914,1992,6310 Fairway Pl SE,Bellevue,WA 98168,USA
2014-07-08 00:00:00,242017.85189181307,4.0,2.16,1863,7684,1.0,0,0,3,1253,0,1986,1985,318 E Mercer St,Normandy Park,WA 98107,USA
2014-06-06 00:00:00,453672.31475598976,3.0,2.07,1700,9644,1.5,0,0,4,1072,3,1958,0,6527 41st Ave SW,Seattle,WA 98106,USA
2014-06-06 00:00:00,99946.92213469322,2.0,1.01,746,4475,1.5,0,0,3,818,0,1952,1987,743 N 71st St,Seattle,WA 98155,USA
2014-05-30 00:00:00,1670451.9310524263,2.0,1.72,1342,4473,1.5,0,0,3,1061,335,1957,2014,5906 44th Ave SW,Seattle,WA 98028,USA
2014-06-02 00:00:00,518981.8729065622,4.0,3.69,1298,4138,1.5,0,0,3,1585,0,1969,1980,4810 S Raymond St,Bellevue,WA 98045,USA
2014-07-08 00:00:00,895495.8328107208,4.0,2.52,3956,3814,2.0,0,0,3,3649,0,2002,0,1820 38th Ave E,Issaquah,WA 98053,USA
2014-05-12 00:00:00,282348.83832537534,2.0,2.03,1477,6317,1.5,0,0,3,1316,3,1947,2003,125 N Bowdoin Pl,Duvall,WA 98116,USA
2014-05-02 00:00:00,457665.8089594435,4.0,2.5,2721,7944,2.0,0,0,3,2953,1,1980,21,1126 NW 58th St,Bellevue,WA 98051,USA
2014-05-14 00:00:00,178821.68785658118,4.0,2.47,1490,6063,2.0,0,0,3,1192,0,1955,4,384 218th Pl SE,Woodinville,WA 98047,USA
2014-06-26 00:00:00,352702.2779770792,5.0,2.11,2319,6057,1.0,0,0,3,2983,1,1983,2003,12645 SE 27th St,Bellevue,WA 98052,USA
2014-06-17 00:00:00,755705.8799579267,4.0,3.68,1918,5274,2.0,0,1,3,1877,378,1991,2014,22500-22614 16th Ave S,Bellevue,WA 98074,USA
2014-06-26 00:00:00,302482.862622001,2.0,2.11,2355,9950,2.0,0,0,3,1117,2,1925,1983,Burke-Gilman Trail,Auburn,WA 98042,USA
2014-05-09 00:00:00,155360.73013087665,3.0,1.0,760,4607,1.5,0,0,4,966,7,1957,0,4001 42nd Ave S,Seattle,WA 98006,USA
2014-06-23 00:00:00,262238.8928685648,3.0,2.49,1996,4287,2.0,0,3,3,1434,0,1985,0,9329 SE Shoreland Dr,Seattle,WA 98198,USA
2014-06-11 00:00:00,1100575.4157600924,4.0,2.49,2877,1802,2.0,0,0,3,987,0,1988,2006,1621 56th Ct SE,Seattle,WA 98040,USA
2014-07-09 00:00:00,389910.5882316644,4.0,2.77,3112,4745,2.0,0,0,3,1767,0,1927,2002,12015 75th Ave S,Seattle,WA 98003,USA
2014-05-09 00:00:00,132213.0596542313,4.0,2.23,1721,2106,2.0,0,0,3,1444,568,1957,11,12621 SE 222nd Pl,Bellevue,WA 98056,USA
2014-06-22 00:00:00,878809.6909144396,3.0,2.51,1278,6749,2.0,0,0,3,1964,0,2006,29,2496-2598 S 121st St,Bellevue,WA 98056,USA
2014-05-02 00:00:00,404827.4030073513,5.0,2.07,1831,7808,2.0,0,0,4,1335,0,1954,0,4532 Latona Ave NE,Bellevue,WA 98056,USA
2014-06-24 00:00:00,220863.48663050064,3.0,1.98,370,638,1.0,0,0,3,990,0,1942,0,8520 19th Ave NW,Seattle,WA 98122,USA
2014-06-18 00:00:00,175530.0816505886,3.0,2.12,520,6440,1.5,0,0,4,1056,0,1935,0,715 W Howe St,Lake Forest Park,WA 98056,USA
2014-05-15 00:00:00,187611.57796364246,4.0,2.49,1218,5369,2.0,0,0,3,969,0,2001,0,2536 S 365th Pl,Snoqualmie,WA 98058,USA
2014-06-25 00:00:00,330847.43044944806,2.0,1.52,1749,38363,1.0,0,0,3,2644,0,1951,2010,6206 Phinney Ave N,Sammamish,WA 98031,USA
2014-06-23 00:00:00,105227.12272454039,2.0,1.73,1155,8778,1.0,0,0,3,894,582,1958,2008,20525 NE 26th St,Auburn,WA 98058,USA
2014-06-27 00:00:00,337464.5856446514,3.0,2.11,1149,870,1.0,0,0,3,1532,169,1981,0,15210 Mink Rd NE,Seattle,WA 98103,USA
2014-06-19 00:00:00,494876.26566707017,4.0,2.51,2726,5414,2.0,0,0,3,2788,0,2000,0,5021 Delridge Way SW,Bellevue,WA 98040,USA
2014-05-28 00:00:00,236378.7464434867,3.0,1.94,875,3981,1.0,0,2,4,1064,0,1966,13,13321 30th Ave NE,Seattle,WA 98125,USA
2014-06-27 00:00:00,316894.46487600764,4.0,1.0,810,6106,1.0,0,1,5,1118,2,1950,11,21438 SE 277th St,Seattle,WA 98155,USA
2014-05-07 00:00:00,288307.1480547298,2.0,0.96,1005,2868,1.5,0,0,3,1223,0,1912,1978,1309 SW Webster St,Seattle,WA 98006,USA
2014-05-30 00:00:00,271699.61301082757,4.0,2.0,2727,8321,2.0,0,0,3,3467,887,1963,0,5937 Delridge Way SW,Renton,WA 98058,USA
2014-07-07 00:00:00,452040.487944912,5.0,2.74,1195,3138,1.5,0,2,4,1377,1174,1957,14,4001 42nd Ave S,Seattle,WA 98006,USA
2014-07-09 00:00:00,590115.272778321,3.0,2.5,4216,6003,2.0,0,0,3,988,0,1984,18,916 4th Ave NE,Seattle,WA 98056,USA
2014-05-14 00:00:00,561227.7533851813,2.0,2.0,957,3370,1.5,0,0,3,929,0,1951,2014,18808 215th Way NE,Seattle,WA 98133,USA
2014-05-27 00:00:00,117061.79940215789,2.0,2.71,1309,7911,2.9,0,0,4,1122,482,1945,0,21659 SE 266th St,Duvall,WA 98038,USA
2014-05-24 00:00:00,1288013.2485466292,4.0,2.53,3156,33744,2.0,0,2,3,3866,3,2005,0,13205 39th Ave NE,Kent,WA 98074,USA
2014-05-22 00:00:00,317302.65334736026,3.0,2.02,1096,7857,2.0,0,0,3,1590,1,1960,0,4510 89th Ave SE,Sammamish,WA 98112,USA
2014-06-16 00:00:00,510582.9299912097,3.0,1.79,1642,28078,2.4,0,0,3,904,0,1967,19,8950 237th Pl NE,Auburn,WA 98065,USA
2014-06-26 00:00:00,1236282.0809528802,4.0,2.52,3368,6441,2.0,0,2,3,3227,2,1982,1975,1012 Lynnwood Ave NE,Snoqualmie,WA 98074,USA
2014-06-04 00:00:00,261950.55895243425,2.0,2.0,1314,638,1.0,0,0,3,859,2,1948,2014,5937 Delridge Way SW,Seattle,WA 98103,USA
2014-06-23 00:00:00,239662.49531605578,2.0,1.01,617,819,1.0,0,0,3,609,0,1900,2014,2940 72nd Ave SE,Seattle,WA 98117,USA
